UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_C,load_density_pct,ambient_temp_K,temp_differential_K,load_adjusted_torque,wear_per_load,Type_enc
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,2/7/2024 14:00,28.6780556,80.15295198,301.8280556,1.0719444,73.81123981,19.23670848,1
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,2/7/2024 14:10,28.6780556,80.15295198,301.8280556,0.8719444,44.85357478,20.83976751,0
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,2/7/2024 14:20,28.6780556,80.15295198,301.8280556,0.7719444,42.26586854,24.84741511,1
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,2/7/2024 14:30,28.6780556,80.15295198,301.8280556,0.7719444,61.98172558,26.45047415,2
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,2/7/2024 14:40,29.8481921,74.20563434,302.9981921,-0.3981921,40.28953451,26.71402836,1
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,2/7/2024 14:50,29.8481921,74.20563434,302.9981921,-0.3981921,60.89969242,28.19814105,1
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,2/7/2024 15:00,29.8481921,74.20563434,302.9981921,-0.3981921,55.31500447,29.68225374,1
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,2/7/2024 15:10,29.8481921,74.20563434,302.9981921,-0.3981921,71.00531824,31.16636642,1
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,2/7/2024 15:20,29.8481921,74.20563434,302.9981921,-0.3981921,45.47531618,32.65047911,1
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,2/7/2024 15:30,29.8481921,74.20563434,302.9981921,-0.3981921,48.66656644,34.1345918,2
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,2/7/2024 15:40,28.807939,58.80129341,301.957939,0.742061004,74.41310625,28.81263377,2
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,2/7/2024 15:50,28.807939,58.80129341,301.957939,0.642061004,53.17610738,30.57667257,1
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,2/7/2024 16:00,28.807939,58.80129341,301.957939,0.642061004,76.08531088,31.75269844,1
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,2/7/2024 16:10,28.807939,58.80129341,301.957939,0.542061004,46.65450931,32.92872431,1
5427,L52606,L,302.6,312.3,1554,42,58,0,0,0,0,0,0,2/7/2024 16:20,28.807939,58.80129341,301.957939,0.642061004,70.23259466,34.10475018,1
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,2/7/2024 16:30,28.807939,58.80129341,301.957939,0.742061004,86.78742054,35.28077604,1
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,2/7/2024 16:40,28.19270687,59.79918153,301.3427069,1.357293132,77.79709991,37.07549255,1
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,2/7/2024 16:50,28.19270687,59.79918153,301.3427069,1.457293132,56.57970902,38.27147618,1
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,2/7/2024 17:00,28.19270687,59.79918153,301.3427069,1.457293132,46.71115512,39.46745981,1
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,2/7/2024 17:10,28.19270687,59.79918153,301.3427069,1.457293132,71.38253987,40.66344344,1
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,2/7/2024 17:20,28.19270687,59.79918153,301.3427069,1.457293132,75.98786503,41.85942707,1
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,2/7/2024 17:30,28.19270687,59.79918153,301.3427069,1.557293132,74.83653374,43.0554107,1
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,2/7/2024 17:40,26.2730796,70.48317236,299.4230796,3.476920397,42.52749143,52.15754755,1
5436,M20295,M,303,312.5,1524,42.1,76,0,0,0,0,0,0,2/7/2024 17:50,26.2730796,70.48317236,299.4230796,3.576920397,58.89497991,53.567211,2
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,2/7/2024 18:00,26.2730796,70.48317236,299.4230796,3.476920397,43.22695675,55.68170617,2
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,2/7/2024 18:10,26.2730796,70.48317236,299.4230796,3.476920397,64.91038165,57.79620134,2
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,2/7/2024 18:20,26.2730796,70.48317236,299.4230796,3.476920397,44.90567352,59.91069651,1
5440,L52619,L,303,312.5,1626,30.5,87,0,0,0,0,0,0,2/7/2024 18:30,26.2730796,70.48317236,299.4230796,3.576920397,42.66738449,61.32035996,1
5441,H34854,H,303,312.5,1698,30,89,0,0,0,0,0,0,2/7/2024 18:40,26.92243346,55.5521319,300.0724335,2.927566537,53.04839799,49.44139739,0
5442,M20301,M,303,312.6,1392,42.9,94,0,0,0,0,0,0,2/7/2024 18:50,26.92243346,55.5521319,300.0724335,2.927566537,75.85920912,52.21900398,2
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,2/7/2024 19:00,26.92243346,55.5521319,300.0724335,3.027566537,91.59690053,53.88556794,1
5444,M20303,M,303,312.7,1426,46.8,99,0,0,0,0,0,0,2/7/2024 19:10,26.92243346,55.5521319,300.0724335,2.927566537,82.75550086,54.99661058,2
5445,L52624,L,303,312.7,2024,19.9,102,0,0,0,0,0,0,2/7/2024 19:20,26.92243346,55.5521319,300.0724335,2.927566537,35.18877067,56.66317453,1
5446,M20305,M,303,312.8,1648,32.1,104,0,0,0,0,0,0,2/7/2024 19:30,26.92243346,55.5521319,300.0724335,2.927566537,56.76178585,57.77421717,2
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,2/7/2024 19:40,25.63591318,65.85670896,298.7859132,4.314086819,59.97902174,70.46667858,1
5448,L52627,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,2/7/2024 19:50,25.63591318,65.85670896,298.7859132,4.314086819,65.96196655,71.78381276,1
5449,L52628,L,303,312.7,1551,41.8,111,0,0,0,0,0,0,2/7/2024 20:00,25.63591318,65.85670896,298.7859132,4.214086819,62.52177329,73.10094694,1
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,2/7/2024 20:10,25.63591318,65.85670896,298.7859132,4.314086819,22.58561667,74.41808112,1
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,2/7/2024 20:20,25.63591318,65.85670896,298.7859132,4.314086819,62.67134691,75.7352153,0
5452,L52631,L,303,312.7,1361,48.8,120,0,0,0,0,0,0,2/7/2024 20:30,25.63591318,65.85670896,298.7859132,4.214086819,72.99192671,79.02805075,1
5453,M20312,M,303,312.7,1553,35.8,122,0,0,0,0,0,0,2/7/2024 20:40,25.55603439,63.98743509,298.7060344,4.293965611,55.08757185,78.06467081,2
5454,L52633,L,303,312.6,1451,42.1,125,0,0,0,0,0,0,2/7/2024 20:50,25.55603439,63.98743509,298.7060344,4.293965611,64.78175349,79.98429387,1
5455,L52634,L,303,312.5,1461,40.2,127,0,0,0,0,0,0,2/7/2024 21:00,25.55603439,63.98743509,298.7060344,4.293965611,61.85811141,81.26404257,1
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,2/7/2024 21:10,25.55603439,63.98743509,298.7060344,4.393965611,36.16083627,82.54379127,2
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,2/7/2024 21:20,25.55603439,63.98743509,298.7060344,4.393965611,50.62517078,84.46341432,2
5458,M20317,M,303,312.5,1602,33.7,135,0,0,0,0,0,0,2/7/2024 21:30,25.55603439,63.98743509,298.7060344,4.293965611,51.85617797,86.38303738,2
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,2/7/2024 21:40,22.2851128,61.12254562,295.4351128,7.664887203,67.76927697,84.34911295,1
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,2/7/2024 21:50,22.2851128,61.12254562,295.4351128,7.664887203,79.03732777,85.57156387,1
5461,M20320,M,303,312.4,1526,36.1,142,0,0,0,0,0,0,2/7/2024 22:00,22.2851128,61.12254562,295.4351128,7.564887203,58.11094771,86.79401478,2
5462,M20321,M,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,2/7/2024 22:10,22.2851128,61.12254562,295.4351128,7.464887203,83.8664924,88.62769115,2
5463,L52642,L,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,2/7/2024 22:20,22.2851128,61.12254562,295.4351128,7.464887203,36.70165119,90.46136751,1
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,2/7/2024 22:30,22.2851128,61.12254562,295.4351128,7.464887203,56.0183097,91.68381843,1
5465,M20324,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0,2/7/2024 22:40,21.50075087,67.03448194,294.6507509,8.249249128,48.65179988,101.8924125,2
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,2/7/2024 22:50,21.50075087,67.03448194,294.6507509,8.249249128,72.75722338,103.903447,1
5467,M20326,M,302.9,312.3,1426,44.7,157,0,0,0,0,0,0,2/7/2024 23:00,21.50075087,67.03448194,294.6507509,8.249249128,65.70197748,105.2441366,2
5468,L52647,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,2/7/2024 23:10,21.50075087,67.03448194,294.6507509,8.249249128,75.54992489,107.2551711,1
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,2/7/2024 23:20,21.50075087,67.03448194,294.6507509,8.149249128,43.94830261,108.5958607,1
5470,M20329,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,2/7/2024 23:30,21.50075087,67.03448194,294.6507509,8.049249128,62.46832311,109.9365504,2
5471,M20330,M,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,2/7/2024 23:40,20.53011329,36.48842189,293.6801133,9.019886714,94.69590399,60.93566456,2
5472,L52651,L,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,2/7/2024 23:50,20.53011329,36.48842189,293.6801133,9.019886714,163.2504035,62.03031721,1
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,2/8/2024 0:00,20.53011329,36.48842189,293.6801133,9.119886714,154.1809366,62.76008565,1
5474,L52653,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,2/8/2024 0:10,20.53011329,36.48842189,293.6801133,9.019886714,138.1759951,63.48985409,1
5475,M20334,M,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,2/8/2024 0:20,20.53011329,36.48842189,293.6801133,9.019886714,125.1052929,64.21962253,2
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,2/8/2024 0:30,20.53011329,36.48842189,293.6801133,9.019886714,124.8385438,65.31427518,1
5477,M20336,M,302.6,312.1,1445,42,181,0,0,0,0,0,0,2/8/2024 0:40,20.79797585,36.55663678,293.9479759,8.65202415,111.8310999,66.16751258,2
5478,L52657,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,2/8/2024 0:50,20.79797585,36.55663678,293.9479759,8.75202415,70.56009875,67.26421168,1
5479,L52658,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,2/8/2024 1:00,20.79797585,36.55663678,293.9479759,8.75202415,90.79620254,67.99534442,1
5480,M20339,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,2/8/2024 1:10,20.79797585,36.55663678,293.9479759,8.75202415,85.47091207,68.72647715,2
5481,H34894,H,302.7,312.1,1478,36,191,0,0,0,0,0,0,2/8/2024 1:20,20.79797585,36.55663678,293.9479759,8.75202415,95.85522849,69.82317625,0
5482,L52661,L,302.6,312,1781,28.5,196,0,0,0,0,0,0,2/8/2024 1:30,20.79797585,36.55663678,293.9479759,8.65202415,75.88538922,71.65100809,1
5483,L52662,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,0,2/8/2024 1:40,18.96027469,34.78751739,292.1102747,10.48972531,74.88644633,68.87928443,1
5484,M20343,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,2/8/2024 1:50,18.96027469,34.78751739,292.1102747,10.48972531,61.19452144,69.57503478,2
5485,M20344,M,302.5,312,1826,25.3,203,0,0,0,0,0,0,2/8/2024 2:00,18.96027469,34.78751739,292.1102747,10.38972531,70.69504075,70.6186603,2
5486,L52665,L,302.6,312.1,1344,51,206,0,0,0,0,0,0,2/8/2024 2:10,18.96027469,34.78751739,292.1102747,10.48972531,142.5077896,71.66228582,1
5487,L52666,L,302.6,312.2,1520,43,208,0,0,0,0,0,0,2/8/2024 2:20,18.96027469,34.78751739,292.1102747,10.48972531,120.1536266,72.35803617,1
5488,M20347,M,302.6,312.1,1611,39.9,210,0,0,0,0,0,0,2/8/2024 2:30,18.96027469,34.78751739,292.1102747,10.48972531,111.4913884,73.05378651,2
5489,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,2/8/2024 2:40,19.08935747,39.89427553,292.2393575,10.46064253,127.4016946,84.97480688,1
5490,L52669,L,302.6,312.1,1499,35,215,0,0,0,0,0,1,2/8/2024 2:50,19.08935747,39.89427553,292.2393575,10.36064253,85.58655104,85.77269239,1
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,2/8/2024 3:00,19.08935747,39.89427553,292.2393575,10.36064253,167.505107,0,1
5492,M20351,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,2/8/2024 3:10,19.08935747,39.89427553,292.2393575,10.46064253,143.2963397,0.797885511,2
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,2/8/2024 3:20,19.08935747,39.89427553,292.2393575,10.66064253,124.4672985,1.994713776,2
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,2/8/2024 3:30,19.08935747,39.89427553,292.2393575,10.56064253,139.6283447,3.191542042,1
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,2/8/2024 3:40,19.52282832,39.38587694,292.6728283,10.12717168,122.5675998,3.938587694,1
5496,H34909,H,302.9,312.5,1357,55,12,0,0,0,0,0,1,2/8/2024 3:50,19.52282832,39.38587694,292.6728283,10.22717168,136.186222,4.726305232,0
5497,M20356,M,302.9,312.5,1924,24,17,0,0,0,0,0,0,2/8/2024 4:00,19.52282832,39.38587694,292.6728283,10.22717168,59.42671503,6.695599079,2
5498,M20357,M,302.9,312.5,1551,40,20,0,0,0,0,0,0,2/8/2024 4:10,19.52282832,39.38587694,292.6728283,10.22717168,99.04452506,7.877175387,2
5499,M20358,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,2/8/2024 4:20,19.52282832,39.38587694,292.6728283,10.22717168,52.49359828,9.058751695,2
5500,H34913,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,2/8/2024 4:30,19.52282832,39.38587694,292.6728283,10.22717168,120.5867093,10.240328,0
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,2/8/2024 4:40,19.68530052,32.49729085,292.8353005,9.864699475,105.083125,10.07416016,1
5502,L52681,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,2/8/2024 4:50,19.68530052,32.49729085,292.8353005,9.864699475,111.9493519,10.72410598,1
5503,L52682,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,2/8/2024 5:00,19.68530052,32.49729085,292.8353005,9.764699475,156.1320294,11.3740518,1
5504,H34917,H,302.6,312,1657,29.3,37,0,0,0,0,0,0,2/8/2024 5:10,19.68530052,32.49729085,292.8353005,9.764699475,87.46976026,12.02399761,0
5505,L52684,L,302.8,312.2,1458,51,42,0,0,0,0,0,0,2/8/2024 5:20,19.68530052,32.49729085,292.8353005,9.964699475,152.2511185,13.64886216,1
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,2/8/2024 5:30,19.68530052,32.49729085,292.8353005,9.964699475,81.79765977,14.29880797,1
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,2/8/2024 5:40,19.97345945,29.72301122,293.1234594,9.776540552,99.27412316,13.67258516,1
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,2/8/2024 5:50,19.97345945,29.72301122,293.1234594,9.676540552,129.8700824,14.26704539,1
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,2/8/2024 6:00,19.97345945,29.72301122,293.1234594,9.776540552,179.3443996,14.86150561,1
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,2/8/2024 6:10,19.97345945,29.72301122,293.1234594,9.676540552,118.8034589,15.45596584,1
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,2/8/2024 6:20,19.97345945,29.72301122,293.1234594,9.676540552,167.3013092,16.05042606,1
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,2/8/2024 6:30,19.97345945,29.72301122,293.1234594,9.676540552,66.07425247,16.64488628,1
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,2/8/2024 6:40,21.52141224,34.18807745,294.6714122,8.12858776,87.81383423,19.82908492,1
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,2/8/2024 6:50,21.52141224,34.18807745,294.6714122,8.12858776,142.9461444,20.51284647,2
5515,L52694,L,302.7,312,1828,24,63,0,0,0,0,0,0,2/8/2024 7:00,21.52141224,34.18807745,294.6714122,8.02858776,68.20491979,21.53848879,1
5516,H34929,H,302.7,312,1484,41.5,65,0,0,0,0,0,0,2/8/2024 7:10,21.52141224,34.18807745,294.6714122,8.02858776,117.9376738,22.22225034,0
5517,L52696,L,302.6,312,1674,32.2,70,0,0,0,0,0,0,2/8/2024 7:20,21.52141224,34.18807745,294.6714122,7.92858776,91.50826738,23.93165422,1
5518,L52697,L,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,2/8/2024 7:30,21.52141224,34.18807745,294.6714122,7.92858776,140.6726471,24.61541576,1
5519,M20378,M,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,2/8/2024 7:40,23.43095042,76.79984574,296.5809504,5.91904958,24.55017721,56.83188585,2
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,2/8/2024 7:50,23.43095042,76.79984574,296.5809504,5.91904958,60.92557067,59.13588122,1
5521,M20380,M,302.6,312,1496,45,79,0,0,0,0,0,0,2/8/2024 8:00,23.43095042,76.79984574,296.5809504,6.01904958,57.84073165,60.67187814,2
5522,L52701,L,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,2/8/2024 8:10,23.43095042,76.79984574,296.5809504,6.01904958,60.28289588,62.97587351,1
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,2/8/2024 8:20,23.43095042,76.79984574,296.5809504,6.01904958,50.25716906,64.51187042,1
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,2/8/2024 8:30,23.43095042,76.79984574,296.5809504,5.91904958,44.73016581,66.04786734,2
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,2/8/2024 8:40,23.04492801,79.7459017,296.194928,6.405071994,38.26819609,70.97385251,1
5526,M20385,M,302.6,312,1363,45.7,91,0,0,0,0,0,0,2/8/2024 8:50,23.04492801,79.7459017,296.194928,6.405071994,56.59729972,72.56877055,2
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,2/8/2024 9:00,23.04492801,79.7459017,296.194928,6.305071994,55.60653736,74.9611476,1
5528,M20387,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,2/8/2024 9:10,23.04492801,79.7459017,296.194928,6.305071994,48.05197438,76.55606563,2
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,2/8/2024 9:20,23.04492801,79.7459017,296.194928,6.205071994,63.03725505,78.94844268,1
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,2/8/2024 9:30,23.04492801,79.7459017,296.194928,6.205071994,49.41427262,80.54336072,2
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,2/8/2024 9:40,25.26661121,84.94975254,298.4166112,3.88338879,58.28987114,88.34774264,2
5532,M20391,M,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,2/8/2024 9:50,25.26661121,84.94975254,298.4166112,3.88338879,43.39744897,90.89623522,2
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,2/8/2024 10:00,25.26661121,84.94975254,298.4166112,3.98338879,54.21772445,93.44472779,1
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,2/8/2024 10:10,25.26661121,84.94975254,298.4166112,3.98338879,31.29735596,95.14372284,1
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,2/8/2024 10:20,25.26661121,84.94975254,298.4166112,3.88338879,43.16475488,96.84271789,2
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,2/8/2024 10:30,25.26661121,84.94975254,298.4166112,3.88338879,50.61096596,99.39121047,1
5537,M20396,M,302.3,311.8,1363,54,119,1,0,0,0,0,0,2/8/2024 10:40,25.80604359,78.17079338,298.9560436,3.343956407,68.2069709,93.02324412,2
5538,L52717,L,302.4,311.8,1648,30,122,0,0,0,0,0,0,2/8/2024 10:50,25.80604359,78.17079338,298.9560436,3.443956407,37.89276161,95.36836792,1
5539,M20398,M,302.3,311.8,1879,23,124,0,0,0,0,0,0,2/8/2024 11:00,25.80604359,78.17079338,298.9560436,3.343956407,29.05111723,96.93178379,2
5540,H34953,H,302.3,311.7,1482,39,127,0,0,0,0,0,0,2/8/2024 11:10,25.80604359,78.17079338,298.9560436,3.343956407,49.26059009,99.27690759,0
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,2/8/2024 11:20,25.80604359,78.17079338,298.9560436,3.443956407,48.50273486,103.1854473,1
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,2/8/2024 11:30,25.80604359,78.17079338,298.9560436,3.443956407,53.30248466,104.7488631,1
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,2/8/2024 11:40,28.35771145,79.82870647,301.5077115,0.792288546,51.46686346,108.5670408,1
5544,L52723,L,302.4,311.8,1255,59,138,0,0,0,0,0,0,2/8/2024 11:50,28.35771145,79.82870647,301.5077115,0.892288546,72.99386885,110.1636149,1
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,2/8/2024 12:00,28.35771145,79.82870647,301.5077115,0.692288546,56.41560033,111.7601891,1
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,2/8/2024 12:10,28.35771145,79.82870647,301.5077115,0.692288546,54.68354243,113.3567632,0
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,2/8/2024 12:20,28.35771145,79.82870647,301.5077115,0.792288546,50.97198978,117.3481985,1
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,2/8/2024 12:30,28.35771145,79.82870647,301.5077115,0.792288546,35.7546239,118.9447726,2
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,2/8/2024 12:40,26.97771774,80.23209094,300.1277177,2.17228226,43.33262827,121.9527782,1
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,2/8/2024 12:50,26.97771774,80.23209094,300.1277177,2.17228226,64.50652617,123.55742,0
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,2/8/2024 13:00,26.97771774,80.23209094,300.1277177,2.17228226,52.07301635,127.5690246,2
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,2/8/2024 13:10,26.97771774,80.23209094,300.1277177,2.27228226,58.22821923,129.9759873,0
5553,H34966,H,302.5,312,1579,35.7,167,0,0,0,0,0,0,2/8/2024 13:20,26.97771774,80.23209094,300.1277177,2.37228226,43.94814855,133.9875919,0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,2/8/2024 13:30,26.97771774,80.23209094,300.1277177,2.37228226,73.49312237,137.9991964,1
5555,M20414,M,302.5,312,1521,40.2,174,0,0,0,0,0,0,2/8/2024 13:40,28.2486319,83.39372353,301.3986319,1.101368101,47.63387408,145.1050789,2
5556,L52735,L,302.5,312,1411,44.2,177,0,0,0,0,0,0,2/8/2024 13:50,28.2486319,83.39372353,301.3986319,1.101368101,52.37356305,147.6068906,1
5557,H34970,H,302.5,312,1357,42,179,0,0,0,0,0,0,2/8/2024 14:00,28.2486319,83.39372353,301.3986319,1.101368101,49.76673412,149.2747651,0
5558,M20417,M,302.5,312,1436,43.5,184,0,0,0,0,0,0,2/8/2024 14:10,28.2486319,83.39372353,301.3986319,1.101368101,51.54411748,153.4444513,2
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,2/8/2024 14:20,28.2486319,83.39372353,301.3986319,1.101368101,47.51538186,155.946263,1
5560,M20419,M,302.5,312,1451,43.2,189,0,0,0,0,0,0,2/8/2024 14:30,28.2486319,83.39372353,301.3986319,1.101368101,51.18864081,157.6141375,2
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,2/8/2024 14:40,29.16790975,71.01244266,302.3179097,0.082090255,52.62979368,136.3438899,1
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,2/8/2024 14:50,29.16790975,71.01244266,302.3179097,-0.017909745,64.29444453,137.7641388,2
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,2/8/2024 15:00,29.16790975,71.01244266,302.3179097,-0.017909745,44.57563001,139.894512,1
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,2/8/2024 15:10,29.16790975,71.01244266,302.3179097,-0.017909745,43.74244066,141.3147609,2
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,2/8/2024 15:20,29.16790975,71.01244266,302.3179097,0.082090255,64.01671474,143.4451342,1
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,2/8/2024 15:30,29.16790975,71.01244266,302.3179097,0.082090255,41.5206024,144.865383,1
5567,L52746,L,302.4,312,1457,45.5,206,0,0,0,0,0,0,2/8/2024 15:40,29.9481886,57.57319882,303.0981886,-0.6981886,77.68057903,118.6007896,1
5568,M20427,M,302.5,312,1445,54.8,0,0,0,0,0,0,0,2/8/2024 15:50,29.9481886,57.57319882,303.0981886,-0.5981886,93.55814793,0,2
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,2/8/2024 16:00,29.9481886,57.57319882,303.0981886,-0.5981886,65.90044726,1.727195965,1
5570,L52749,L,302.4,312,1508,36.9,5,0,0,0,0,0,0,2/8/2024 16:10,29.9481886,57.57319882,303.0981886,-0.6981886,62.99809596,2.878659941,1
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,2/8/2024 16:20,29.9481886,57.57319882,303.0981886,-0.6981886,81.43656307,4.030123917,2
5572,L52751,L,302.4,312,1562,37.9,10,0,0,0,0,0,0,2/8/2024 16:30,29.9481886,57.57319882,303.0981886,-0.6981886,64.70536143,5.757319882,1
