UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_C,load_density_pct,ambient_temp_K,temp_differential_K,load_adjusted_torque,wear_per_load,Type_enc
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,2024-02-13 00:20:00,20.845002893822485,36.54723408275681,293.99500289382246,6.904997106177518,106.26614975701679,18.63908938220597,1
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,2024-02-13 00:30:00,20.845002893822485,36.54723408275681,293.99500289382246,6.904997106177518,80.43202312435857,19.37003406386111,1
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,2024-02-13 00:40:00,20.248788034510998,39.363921700743866,293.39878803451097,7.501211965489006,75.3147829028708,21.650156935409125,1
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,2024-02-13 00:50:00,20.248788034510998,39.363921700743866,293.39878803451097,7.501211965489006,113.46766634708824,22.437435369424,1
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,2024-02-13 01:00:00,20.248788034510998,39.363921700743866,293.39878803451097,7.601211965489028,81.01294081986433,23.22471380343888,2
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,2024-02-13 01:10:00,20.248788034510998,39.363921700743866,293.39878803451097,7.501211965489006,107.02627044092168,24.405631454461197,1
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,2024-02-13 01:20:00,20.248788034510998,39.363921700743866,293.39878803451097,7.601211965489028,73.82830692452467,25.192909888476073,1
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,2024-02-13 01:30:00,20.248788034510998,39.363921700743866,293.39878803451097,7.601211965489028,110.24696839400497,25.98018832249095,2
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,2024-02-13 01:40:00,18.844980000386162,43.04908178280306,291.99498000038614,9.005019999613864,124.63369899672503,29.70386643013411,1
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,2024-02-13 01:50:00,18.844980000386162,43.04908178280306,291.99498000038614,9.005019999613864,94.8941460485083,30.56484806579017,1
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,2024-02-13 02:00:00,18.844980000386162,43.04908178280306,291.99498000038614,8.905019999613842,79.2298013658598,31.42582970144623,2
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,2024-02-13 02:10:00,18.844980000386162,43.04908178280306,291.99498000038614,8.905019999613842,61.976320266131026,32.71730215493032,2
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,2024-02-13 02:20:00,18.844980000386162,43.04908178280306,291.99498000038614,8.805019999613876,64.47353463582861,34.00877460841441,2
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,2024-02-13 02:30:00,18.844980000386162,43.04908178280306,291.99498000038614,8.705019999613853,92.39693167881073,35.3002470618985,1
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,2024-02-13 02:40:00,20.320347712303025,39.09483818442793,293.470347712303,7.229652287696979,115.47621114476037,32.83966407491946,2
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,2024-02-13 02:50:00,20.320347712303025,39.09483818442793,293.470347712303,7.229652287696979,101.01050866874287,34.012509220452294,1
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,2024-02-13 03:00:00,20.320347712303025,39.09483818442793,293.470347712303,7.329652287697002,110.98685520392736,34.79440598414085,1
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,2024-02-13 03:10:00,20.320347712303025,39.09483818442793,293.470347712303,7.329652287697002,121.71142772925067,35.576302747829416,1
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,2024-02-13 03:20:00,20.320347712303025,39.09483818442793,293.470347712303,7.329652287697002,133.93245223485167,36.358199511517974,1
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,2024-02-13 03:30:00,20.320347712303025,39.09483818442793,293.470347712303,7.4296522876969675,87.0436235194846,37.14009627520653,1
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,2024-02-13 03:40:00,18.250916639823785,35.997234382566916,291.4009166398238,9.4990833601762,119.46838929351709,34.917317351089906,1
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,2024-02-13 03:50:00,18.250916639823785,35.997234382566916,291.4009166398238,9.699083360176246,110.81909414104527,35.63726203874125,1
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,2024-02-13 04:00:00,18.250916639823785,35.997234382566916,291.4009166398238,9.699083360176246,74.32988021655476,36.35720672639258,1
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,2024-02-13 04:10:00,18.250916639823785,35.997234382566916,291.4009166398238,9.599083360176223,124.60390829029724,37.077151414043925,2
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,2024-02-13 04:20:00,18.250916639823785,35.997234382566916,291.4009166398238,9.599083360176223,136.76697959846075,38.157068445520935,0
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,2024-02-13 04:30:00,18.250916639823785,35.997234382566916,291.4009166398238,9.699083360176246,118.65751787297286,39.95693016464928,0
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,2024-02-13 04:40:00,18.559531378580953,39.180353896339014,291.70953137858095,9.390468621419075,122.69677894622005,45.44921051975326,1
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,2024-02-13 04:50:00,18.559531378580953,39.180353896339014,291.70953137858095,9.49046862141904,126.42994666263648,46.23281759768004,2
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,2024-02-13 05:00:00,18.559531378580953,39.180353896339014,291.70953137858095,9.390468621419075,64.21048472236262,47.40822821457021,0
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,2024-02-13 05:10:00,18.559531378580953,39.180353896339014,291.70953137858095,9.390468621419075,94.32470430145517,49.36724590938716,2
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,2024-02-13 05:20:00,18.559531378580953,39.180353896339014,291.70953137858095,9.49046862141904,81.8808119134004,50.54265652627733,1
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,2024-02-13 05:30:00,18.559531378580953,39.180353896339014,291.70953137858095,9.49046862141904,103.03542897309352,51.32626360420411,2
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,2024-02-13 05:40:00,20.70518585058624,35.57955133238757,293.8551858505862,7.444814149413787,162.11243123557867,47.676598785399335,0
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,2024-02-13 05:50:00,20.70518585058624,35.57955133238757,293.8551858505862,7.344814149413764,104.42993040807936,49.45557635201872,1
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,2024-02-13 06:00:00,20.70518585058624,35.57955133238757,293.8551858505862,7.344814149413764,136.9617673676643,50.16716737866647,1
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,2024-02-13 06:10:00,20.70518585058624,35.57955133238757,293.8551858505862,7.444814149413787,47.56755992409897,50.878758405314215,1
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,2024-02-13 06:20:00,20.70518585058624,35.57955133238757,293.8551858505862,7.444814149413787,90.21433778708426,51.59034943196197,2
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,2024-02-13 06:30:00,20.70518585058624,35.57955133238757,293.8551858505862,7.444814149413787,111.53772671857689,52.6577359719336,2
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,2024-02-13 06:40:00,22.398836943760724,35.09561217313982,295.5488369437607,5.751163056239307,84.22076305058998,52.994374381441126,1
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,2024-02-13 06:50:00,22.398836943760724,35.09561217313982,295.5488369437607,5.651163056239284,102.78257595976606,53.69628662490392,1
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,2024-02-13 07:00:00,22.398836943760724,35.09561217313982,295.5488369437607,5.651163056239284,114.14129729224696,54.39819886836672,1
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,2024-02-13 07:10:00,22.398836943760724,35.09561217313982,295.5488369437607,5.751163056239307,93.9172324807566,55.10011111182951,1
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,2024-02-13 07:20:00,22.398836943760724,35.09561217313982,295.5488369437607,5.751163056239307,102.22849199232797,55.80202335529231,2
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,2024-02-13 07:30:00,22.398836943760724,35.09561217313982,295.5488369437607,5.8511630562392725,107.49228968298983,56.854891720486506,1
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,2024-02-13 07:40:00,24.114205229324693,78.59434305714507,297.26420522932466,4.035794770675352,72.11567781744168,128.8947226137179,1
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,2024-02-13 07:50:00,24.114205229324693,78.59434305714507,297.26420522932466,3.9357947706753293,39.701313920403436,130.4666094748608,1
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,2024-02-13 08:00:00,24.114205229324693,78.59434305714507,297.26420522932466,3.9357947706753293,53.77266568966034,132.0384963360037,2
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,2024-02-13 08:10:00,24.114205229324693,78.59434305714507,297.26420522932466,3.8357947706753635,65.83382434902342,134.39632662771805,1
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,2024-02-13 08:20:00,24.114205229324693,78.59434305714507,297.26420522932466,3.7357947706753407,54.777762244607274,135.96821348886095,1
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,2024-02-13 08:30:00,24.114205229324693,78.59434305714507,297.26420522932466,3.7357947706753407,20.855753515148642,137.54010035000385,1
6245,M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,2024-02-13 08:40:00,23.69405089137585,86.25365343532843,296.84405089137584,4.1559491086241565,35.41398988284517,152.6689665805313,2
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,2024-02-13 08:50:00,23.69405089137585,86.25365343532843,296.84405089137584,4.055949108624134,47.79169508461631,155.25657618359116,1
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,2024-02-13 09:00:00,23.69405089137585,86.25365343532843,296.84405089137584,3.955949108624168,53.636722541008226,156.98164925229773,0
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,2024-02-13 09:10:00,23.69405089137585,86.25365343532843,296.84405089137584,3.955949108624168,53.06368063351882,161.29433192406415,1
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,2024-02-13 09:20:00,23.69405089137585,86.25365343532843,296.84405089137584,3.955949108624168,70.14032947670307,163.01940499277072,1
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,2024-02-13 09:30:00,23.69405089137585,86.25365343532843,296.84405089137584,3.855949108624145,40.68597543174769,164.74447806147728,1
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,2024-02-13 09:40:00,26.21819819392864,76.726285336232,299.3681981939286,1.4318018060714053,48.503540130492,148.08173069892774,1
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,2024-02-13 09:50:00,26.21819819392864,76.726285336232,299.3681981939286,1.4318018060714053,46.95966086904397,149.6162564056524,2
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,2024-02-13 10:00:00,26.21819819392864,76.726285336232,299.3681981939286,1.4318018060714053,46.4450344485613,151.91804496573934,1
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,2024-02-13 10:10:00,26.21819819392864,76.726285336232,299.3681981939286,1.5318018060713712,39.75489098228654,153.452570672464,1
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,2024-02-13 10:20:00,26.21819819392864,76.726285336232,299.3681981939286,1.631801806071394,60.46860440671416,154.9870963791886,1
6256,L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,2024-02-13 10:30:00,26.21819819392864,76.726285336232,299.3681981939286,1.631801806071394,73.720234734143,156.52162208591326,1
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,2024-02-13 10:40:00,26.530351526070433,86.12947089871247,299.6803515260704,1.3196484739295897,43.38371346698787,177.4267100513477,1
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,2024-02-13 10:50:00,26.530351526070433,86.12947089871247,299.6803515260704,1.4196484739296125,56.35291881558478,0.0,1
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,2024-02-13 11:00:00,26.530351526070433,86.12947089871247,299.6803515260704,1.4196484739296125,46.71209360069859,1.7225894179742494,2
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,2024-02-13 11:10:00,26.530351526070433,86.12947089871247,299.6803515260704,1.5196484739295784,54.40179942685781,4.306473544935623,2
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,2024-02-13 11:20:00,26.530351526070433,86.12947089871247,299.6803515260704,1.4196484739296125,51.991593123136255,6.890357671896997,1
6262,L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,2024-02-13 11:30:00,26.530351526070433,86.12947089871247,299.6803515260704,1.4196484739296125,54.6313428843551,8.612947089871247,1
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,2024-02-13 11:40:00,27.45859036765108,81.99945649496149,300.60859036765106,0.3914096323489389,40.24122736517865,9.83993477939538,1
6264,M21123,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,2024-02-13 11:50:00,27.45859036765108,81.99945649496149,300.60859036765106,0.3914096323489389,32.891781648783756,11.479923909294609,2
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,2024-02-13 12:00:00,27.45859036765108,81.99945649496149,300.60859036765106,0.29140963234891615,47.10874221492472,13.939907604143455,1
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,2024-02-13 12:10:00,27.45859036765108,81.99945649496149,300.60859036765106,0.19140963234895025,56.14494596459058,15.579896734042684,1
6267,L53446,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,2024-02-13 12:20:00,27.45859036765108,81.99945649496149,300.60859036765106,0.19140963234895025,56.385911397915,17.219885863941915,1
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,2024-02-13 12:30:00,27.45859036765108,81.99945649496149,300.60859036765106,0.19140963234895025,42.40991626509847,18.859874993841146,1
6269,L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,2024-02-13 12:40:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.3482132705825052,44.428072927506726,18.600693825198057,1
6270,M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,2024-02-13 12:50:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.3482132705825052,57.292320909501214,20.0887493312139,2
6271,L53450,L,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,2024-02-13 13:00:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.3482132705825052,24.932769284690345,22.320832590237668,1
6272,M21131,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,2024-02-13 13:10:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.3482132705825052,38.85798617241633,23.80888809625351,2
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,2024-02-13 13:20:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.1482132705824597,69.89132666506282,26.04097135527728,2
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,2024-02-13 13:30:00,29.09821327058253,74.40277530079223,302.2482132705825,-1.0482132705824938,38.327501719550575,28.273054614301046,1
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,2024-02-13 13:40:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.3626457358470816,39.893005662851834,32.58823886878628,2
6276,L53455,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,2024-02-13 13:50:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.2626457358470589,39.044218308323074,35.03235678394525,1
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,2024-02-13 14:00:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.3626457358470816,78.33094728936864,36.66176872738456,1
6278,L53457,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,2024-02-13 14:10:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.3626457358470816,49.22966656266822,38.29118067082388,1
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,2024-02-13 14:20:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.3626457358470816,46.440793826359425,39.92059261426319,1
6280,L53459,L,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,2024-02-13 14:30:00,29.412645735847075,81.4705971719657,302.56264573584707,-1.2626457358470589,65.96290298052097,41.55000455770251,1
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,2024-02-13 14:40:00,27.8000445760836,71.5998939693935,300.9500445760836,0.24995542391638992,56.61165292793244,37.94794380377856,2
6282,M21141,M,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,2024-02-13 14:50:00,27.8000445760836,71.5998939693935,300.9500445760836,0.34995542391641266,56.749394175932274,40.09594062286036,2
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,2024-02-13 15:00:00,27.8000445760836,71.5998939693935,300.9500445760836,0.34995542391641266,62.53452659192536,42.243937441942165,2
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,2024-02-13 15:10:00,27.8000445760836,71.5998939693935,300.9500445760836,0.34995542391641266,40.633668159951505,44.39193426102397,1
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,2024-02-13 15:20:00,27.8000445760836,71.5998939693935,300.9500445760836,0.24995542391638992,43.11301062394855,45.82393214041184,2
6286,M21145,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,2024-02-13 15:30:00,27.8000445760836,71.5998939693935,300.9500445760836,0.24995542391638992,63.49871532792422,47.971928959493646,2
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,2024-02-13 15:40:00,30.072019712897056,62.502032067324144,303.222019712897,-2.1220197128969858,55.431297005868025,43.7514224471269,1
6288,M21147,M,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,2024-02-13 15:50:00,30.072019712897056,62.502032067324144,303.222019712897,-2.1220197128969858,64.72233826537432,45.001463088473386,2
6289,L53468,L,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,2024-02-13 16:00:00,30.072019712897056,62.502032067324144,303.222019712897,-2.2220197128970085,80.15491527268983,46.87652405049311,1
6290,L53469,L,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,2024-02-13 16:10:00,30.072019712897056,62.502032067324144,303.222019712897,-2.2220197128970085,96.68981920909934,48.12656469183959,1
6291,L53470,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,2024-02-13 16:20:00,30.072019712897056,62.502032067324144,303.222019712897,-2.2220197128970085,34.172134801912954,49.37660533318607,1
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,2024-02-13 16:30:00,30.072019712897056,62.502032067324144,303.222019712897,-2.1220197128969858,56.37614865937713,50.62664597453256,2
6293,L53472,L,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,2024-02-13 16:40:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.645358403911132,48.96118167457834,53.374377782843005,1
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,2024-02-13 16:50:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.645358403911132,69.56826130343568,54.64519630148212,0
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,2024-02-13 17:00:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.5453584039111092,59.96195350652474,57.822242598079924,1
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,2024-02-13 17:10:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.5453584039111092,38.58017163598103,59.09306111671904,0
6297,L53476,L,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,2024-02-13 17:20:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.645358403911132,61.04653664488565,62.27010741331684,1
6298,M21157,M,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,2024-02-13 17:30:00,29.495358403911155,63.54092593195596,302.64535840391113,-1.5453584039111092,94.04885214072485,63.54092593195596,2
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,2024-02-13 17:40:00,27.096242046396114,57.63057617739179,300.2462420463961,0.8537579536039175,75.21672628045084,59.359493462713544,1
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,2024-02-13 17:50:00,27.096242046396114,57.63057617739179,300.2462420463961,0.9537579536038834,83.91525925165945,60.51210498626138,1
6301,L53480,L,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,2024-02-13 18:00:00,27.096242046396114,57.63057617739179,300.2462420463961,0.9537579536038834,67.20043118933702,61.66471650980922,1
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,2024-02-13 18:10:00,27.096242046396114,57.63057617739179,300.2462420463961,0.9537579536038834,67.54155012938443,62.81732803335705,2
6303,L53482,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,2024-02-13 18:20:00,27.096242046396114,57.63057617739179,300.2462420463961,0.9537579536038834,87.32644865213341,64.5462453186788,1
6304,H35717,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,2024-02-13 18:30:00,27.096242046396114,57.63057617739179,300.2462420463961,0.9537579536038834,86.13253236196752,65.69885684222665,0
6305,L53484,L,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,2024-02-13 18:40:00,26.877801128420927,60.494190783822326,300.0278011284209,1.0721988715791326,60.98136998310639,71.98808703274857,1
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,2024-02-13 18:50:00,26.877801128420927,60.494190783822326,300.0278011284209,1.0721988715791326,53.01313763864715,73.19797084842502,2
6307,L53486,L,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,2024-02-13 19:00:00,26.877801128420927,60.494190783822326,300.0278011284209,0.9721988715791099,55.940243397836255,75.01279657193967,1
6308,L53487,L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,2024-02-13 19:10:00,26.877801128420927,60.494190783822326,300.0278011284209,0.9721988715791099,56.10286038445788,76.22268038761612,1
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,2024-02-13 19:20:00,26.877801128420927,60.494190783822326,300.0278011284209,0.7721988715791213,43.74396940121498,77.43256420329257,2
6310,L53489,L,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,2024-02-13 19:30:00,26.877801128420927,60.494190783822326,300.0278011284209,0.8721988715790872,81.95896125729499,79.24738992680724,1
6311,L53490,L,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,2024-02-13 19:40:00,25.750477676209798,67.81662973500114,298.9004776762098,1.9995223237901882,25.865840958129137,90.19611754755152,1
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,2024-02-13 19:50:00,25.750477676209798,67.81662973500114,298.9004776762098,1.9995223237901882,64.66460239532285,91.55245014225154,1
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,2024-02-13 20:00:00,25.750477676209798,67.81662973500114,298.9004776762098,1.9995223237901882,55.36452474745619,92.90878273695157,2
6314,L53493,L,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,2024-02-13 20:10:00,25.750477676209798,67.81662973500114,298.9004776762098,1.9995223237901882,69.16932750600826,94.9432816290016,1
6315,M21174,M,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,2024-02-13 20:20:00,25.750477676209798,67.81662973500114,298.9004776762098,2.099522323790211,36.328428311979124,96.29961422370162,2
6316,M21175,M,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,2024-02-13 20:30:00,25.750477676209798,67.81662973500114,298.9004776762098,2.099522323790211,66.98962180728951,98.33411311575166,2
6317,L53496,L,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,2024-02-13 20:40:00,24.269697314330127,57.977013182952255,297.4196973143301,3.4803026856698693,61.04073105283343,85.80597951076933,1
6318,L53497,L,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,2024-02-13 20:50:00,24.269697314330127,57.977013182952255,297.4196973143301,3.4803026856698693,82.74410209384087,86.96551977442837,1
6319,M21178,M,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,2024-02-13 21:00:00,24.269697314330127,57.977013182952255,297.4196973143301,3.4803026856698693,86.30481140525615,88.12506003808743,2
6320,L53499,L,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,2024-02-13 21:10:00,24.269697314330127,57.977013182952255,297.4196973143301,3.3803026856699034,67.82303450314825,89.86437043357598,1
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,2024-02-13 21:20:00,24.269697314330127,57.977013182952255,297.4196973143301,3.3803026856699034,89.01773278538208,91.02391069723504,2
6322,L53501,L,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,2024-02-13 21:30:00,24.269697314330127,57.977013182952255,297.4196973143301,3.2803026856698807,110.04287348135804,92.7632210927236,1
6323,M21182,M,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,2024-02-13 21:40:00,22.32681895308206,55.7643696517736,295.47681895308205,5.223181046917944,70.81907232760744,90.33827883587324,2
6324,L53503,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,2024-02-13 21:50:00,22.32681895308206,55.7643696517736,295.47681895308205,5.223181046917944,82.62225104887536,92.01120992542644,1
6325,M21184,M,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,2024-02-13 22:00:00,22.32681895308206,55.7643696517736,295.47681895308205,5.223181046917944,92.66376130428237,93.12649731846192,2
6326,L53505,L,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,2024-02-13 22:10:00,22.32681895308206,55.7643696517736,295.47681895308205,5.223181046917944,56.901891447306475,94.79942840801513,1
6327,L53506,L,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,2024-02-13 22:20:00,22.32681895308206,55.7643696517736,295.47681895308205,5.123181046917978,71.17140602077961,95.9147158010506,1
6328,L53507,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,2024-02-13 22:30:00,22.32681895308206,55.7643696517736,295.47681895308205,5.123181046917978,87.20258906011365,97.03000319408608,1
6329,L53508,L,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,2024-02-13 22:40:00,21.02385960732056,65.92665360985039,294.17385960732054,6.5261403926794515,44.376938630663425,116.0309103533367,1
6330,M21189,M,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,2024-02-13 22:50:00,21.02385960732056,65.92665360985039,294.17385960732054,6.5261403926794515,51.698386418213964,117.3494434255337,2
