timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience,wear_load_index,temperature_gap,power_stress_score
2025-09-07 01:00:00,5978,L53157,L,300.6,310.7,1750,30.6,171,0,No Failure,Night,0.6599637012988558,0.9752461110047336,1,5,112.85379292210435,10.099999999999966,0.7574690032551527
2025-09-07 02:00:00,5979,L53158,L,300.5,310.6,1448,46.3,173,0,No Failure,Night,0.8150324552206057,0.8766429729182803,1,1,141.0006147531648,10.100000000000023,5.711430353883621
2025-09-07 03:00:00,5980,H35393,H,300.6,310.7,1501,45.3,175,0,No Failure,Night,0.8303169884489239,0.8738751301719722,1,3,145.30547297856168,10.099999999999966,5.713456603209661
2025-09-07 04:00:00,5981,M20840,M,300.6,310.7,1654,32.0,180,0,No Failure,Night,0.8580600333203614,0.948620705328423,1,3,154.45080599766504,10.099999999999966,1.6441374294904634
2025-09-07 05:00:00,5982,M20841,M,300.7,310.7,1347,46.5,183,0,No Failure,Night,0.6067876517261865,0.9805214508327605,1,1,111.04214026589213,10.0,0.9057525362766348
2025-09-07 06:00:00,5983,L53162,L,300.7,310.8,1486,37.1,186,0,No Failure,Night,0.9841467098488521,0.9838639266304059,1,3,183.0512880318865,10.100000000000023,0.5986483220119414
2025-09-07 07:00:00,5984,H35397,H,300.8,310.8,1466,45.2,188,0,No Failure,Night,0.6178352370936576,0.946561068756587,1,1,116.15302457360764,10.0,2.4154396922022694
2025-09-07 08:00:00,5985,H35398,H,300.7,310.8,1346,52.0,193,0,No Failure,Morning,0.6572247810893609,0.9288233845313976,1,4,126.84438275024665,10.100000000000023,3.7011840043673265
2025-09-07 09:00:00,5986,L53165,L,300.7,310.7,1314,42.4,198,0,No Failure,Morning,0.6056058070104228,0.8997089631544775,1,1,119.90994978806371,10.0,4.252339962250155
2025-09-07 10:00:00,5987,L53166,L,300.6,310.7,1440,52.5,200,0,No Failure,Morning,0.8267433733176379,0.9970000623398997,1,4,165.3486746635276,10.099999999999966,0.15749672715526658
2025-09-07 11:00:00,5988,L53167,L,300.7,310.8,1608,39.5,202,0,No Failure,Morning,0.9729067535683888,0.8979543529999375,1,5,196.52716422081454,10.100000000000023,4.030803056502467
2025-09-07 12:00:00,5989,H35402,H,300.7,310.8,1296,58.2,204,0,No Failure,Morning,0.8663788664321856,0.961627916084739,1,5,176.74128875216587,10.100000000000023,2.2332552838681923
2025-09-07 13:00:00,5990,L53169,L,300.7,310.7,1507,46.1,209,0,No Failure,Morning,0.929062987392171,0.9297972699857501,1,3,194.17416436496373,10.0,3.2363458536569216
2025-09-07 14:00:00,5991,M20850,M,300.7,310.7,1343,51.6,211,0,No Failure,Morning,0.605312481383432,0.941276851378802,1,1,127.72093357190414,10.0,3.030114468853816
2025-09-07 15:00:00,5992,L53171,L,300.7,310.7,1416,40.4,214,0,No Failure,Morning,0.8168061193918904,0.9090220825882939,1,4,174.79650954986454,10.0,3.6755078634329275
2025-09-07 16:00:00,5993,L53172,L,300.7,310.6,1288,47.2,216,0,No Failure,Evening,0.7838251910022087,0.9947234688208372,1,5,169.30624125647708,9.900000000000034,0.24905227165648533
2025-09-07 17:00:00,5994,M20853,M,300.7,310.6,1407,42.4,218,0,No Failure,Evening,0.7995871776883172,0.9357523489148907,1,5,174.31000473605314,9.900000000000034,2.724100406008635
2025-09-07 18:00:00,5995,L53174,L,300.6,310.4,1608,39.2,221,0,No Failure,Evening,0.6288852741340751,0.9906681445688185,1,5,138.98364558363062,9.799999999999955,0.3658087329023162
2025-09-07 19:00:00,5996,L53175,L,300.6,310.3,1920,22.3,223,0,No Failure,Evening,0.8737741444277229,0.8511387124260871,1,3,194.8516342073822,9.699999999999989,3.3196067128982585
2025-09-07 20:00:00,5997,M20856,M,300.5,310.2,1386,48.2,225,0,No Failure,Evening,0.8012881659434538,0.9359005874786681,1,5,180.2898373372771,9.699999999999989,3.089591683528197
2025-09-07 21:00:00,5998,M20857,M,300.5,310.2,1571,34.6,228,0,No Failure,Evening,0.9060595399445056,0.9575780334587907,1,2,206.58157510734728,9.699999999999989,1.467800042325843
2025-09-07 22:00:00,5999,M20858,M,300.4,310.2,1613,36.9,231,0,No Failure,Evening,0.7941162536246862,0.9617620256743327,1,3,183.4408545873025,9.800000000000011,1.4109812526171246
2025-09-07 23:00:00,6000,M20859,M,300.4,310.2,1671,30.5,234,1,Tool Wear Failure,Evening,0.6597526544905729,0.9857465322672522,1,1,154.38212115079403,9.800000000000011,0.4347307658488087
2025-09-08 00:00:00,6001,H35414,H,300.4,310.2,1431,43.2,0,0,No Failure,Night,0.8593027816311287,0.850660241350568,0,2,0.0,9.800000000000011,6.451477573655465
2025-09-08 01:00:00,6002,M20861,M,300.4,310.2,1380,47.3,5,0,No Failure,Night,0.6689545448420665,0.8500495238889214,0,3,3.3447727242103324,9.800000000000011,7.092657520054017
2025-09-08 02:00:00,6003,L53182,L,300.5,310.3,1683,31.5,8,0,No Failure,Night,0.948957825341926,0.9208395191192823,0,3,7.591662602735408,9.800000000000011,2.4935551477426077
2025-09-08 03:00:00,6004,L53183,L,300.4,310.2,1529,36.2,10,0,No Failure,Night,0.8452464956276966,0.8543940557508056,0,4,8.452464956276966,9.800000000000011,5.270935181820837
2025-09-08 04:00:00,6005,L53184,L,300.5,310.4,1761,26.5,12,0,No Failure,Night,0.6628815534227817,0.9961798830493562,0,2,7.95457864107338,9.899999999999977,0.10123309919205992
2025-09-08 05:00:00,6006,L53185,L,300.6,310.5,1570,38.3,14,0,No Failure,Night,0.9849352229924827,0.8833097761812088,0,2,13.789093121894759,9.899999999999977,4.469235572259704
2025-09-08 06:00:00,6007,M20866,M,300.6,310.5,2156,18.0,16,0,No Failure,Night,0.8073461853341283,0.9208997094047267,0,2,12.917538965346052,9.899999999999977,1.4238052307149203
2025-09-08 07:00:00,6008,M20867,M,300.7,310.6,1349,54.5,19,0,No Failure,Night,0.629159380748662,0.8591706445018336,0,5,11.954028234224577,9.900000000000034,7.675199874650071
2025-09-08 08:00:00,6009,L53188,L,300.7,310.7,1431,39.3,22,0,No Failure,Morning,0.8507331617660269,0.9283072624256887,0,5,18.71612955885259,10.0,2.817524586670433
2025-09-08 09:00:00,6010,L53189,L,300.6,310.6,1931,22.0,24,0,No Failure,Morning,0.701279562805124,0.9069934187721113,0,1,16.83070950732298,10.0,2.046144787013552
2025-09-08 10:00:00,6011,H35424,H,300.7,310.7,1428,43.4,26,0,No Failure,Morning,0.921477380750921,0.8566990043315835,0,1,23.958411899523945,10.0,6.219263212009275
2025-09-08 11:00:00,6012,L53191,L,300.8,310.8,1564,36.2,31,0,No Failure,Morning,0.9271288294264762,0.9002686400044337,0,1,28.740993712220764,10.0,3.610275231839499
2025-09-08 12:00:00,6013,H35426,H,300.8,310.9,1425,44.0,33,0,No Failure,Morning,0.9915789423418647,0.9087154030334283,0,5,32.722105097281535,10.099999999999966,4.016522266529153
2025-09-08 13:00:00,6014,L53193,L,300.7,310.8,1597,30.5,38,0,No Failure,Morning,0.8007478124098015,0.998488223691241,0,4,30.42841687157246,10.100000000000023,0.04610917741714898
2025-09-08 14:00:00,6015,H35428,H,300.8,310.8,1618,32.8,40,0,No Failure,Morning,0.7819827518910949,0.8811828807879063,0,1,31.279310075643796,10.0,3.8972015101566733
2025-09-08 15:00:00,6016,M20875,M,300.8,310.8,1520,38.0,45,0,No Failure,Morning,0.9013902421785922,0.9317169423055149,0,3,40.56256089803665,10.0,2.5947561923904323
2025-09-08 16:00:00,6017,L53196,L,300.7,310.7,1425,45.3,48,0,No Failure,Evening,0.6529882625367706,0.9980973323797943,0,5,31.343436601764985,10.0,0.08619084319532022
2025-09-08 17:00:00,6018,L53197,L,300.8,310.9,1398,38.2,50,0,No Failure,Evening,0.8187662055172497,0.9688028811910203,0,4,40.938310275862484,10.099999999999966,1.191729938503024
2025-09-08 18:00:00,6019,M20878,M,300.8,310.9,1557,31.6,52,0,No Failure,Evening,0.8184990400523404,0.9990051251323133,0,3,42.5619500827217,10.099999999999966,0.031438045818899064
2025-09-08 19:00:00,6020,L53199,L,300.7,310.8,1519,43.9,55,0,No Failure,Evening,0.6357892491241549,0.9952447471990253,0,3,34.96840870182852,10.100000000000023,0.2087555979627877
2025-09-08 20:00:00,6021,L53200,L,300.7,310.8,1619,34.9,57,0,No Failure,Evening,0.7671936342027654,0.9234309313141231,0,5,43.73003714955763,10.100000000000023,2.6722604971371027
2025-09-08 21:00:00,6022,L53201,L,300.7,310.8,1814,21.4,59,0,No Failure,Evening,0.9413139194268808,0.9544563774805849,0,2,55.53752124618597,10.100000000000023,0.9746335219154837
2025-09-08 22:00:00,6023,L53202,L,300.7,310.9,1521,39.4,61,0,No Failure,Evening,0.9424614487978641,0.8665664690411726,0,4,57.49014837666971,10.199999999999989,5.257281119777798
2025-09-08 23:00:00,6024,M20883,M,300.7,310.9,1369,51.2,63,0,No Failure,Evening,0.6396950659678724,0.9161723237570203,0,5,40.30078915597596,10.199999999999989,4.291977023640562
2025-09-09 00:00:00,6025,L53204,L,300.7,310.9,1356,65.3,66,1,Power Failure,Night,0.6362883530991323,0.9713527813400046,0,2,41.995031304542735,10.199999999999989,1.870663378497701
2025-09-09 01:00:00,6026,L53205,L,300.7,311.0,1336,53.3,68,0,No Failure,Night,0.7050781908007742,0.9258002981465715,0,5,47.945316974452645,10.300000000000011,3.954844108787739
2025-09-09 02:00:00,6027,L53206,L,300.7,311.0,1403,48.3,70,0,No Failure,Night,0.9499064250215974,0.9554048549225848,0,5,66.49344975151182,10.300000000000011,2.1539455072391562
2025-09-09 03:00:00,6028,M20887,M,300.7,311.0,1413,44.3,72,0,No Failure,Night,0.6515610340293996,0.9618626994976416,0,3,46.91239445011677,10.300000000000011,1.6894824122544778
2025-09-09 04:00:00,6029,L53208,L,300.6,310.9,1472,47.6,75,0,No Failure,Night,0.8879987210509785,0.8880203711864341,0,5,66.59990407882339,10.299999999999955,5.330230331525739
2025-09-09 05:00:00,6030,M20889,M,300.7,310.8,1452,47.9,77,0,No Failure,Night,0.6404662478452413,0.9813549059413849,0,2,49.31590108408358,10.100000000000023,0.8931000054076652
2025-09-09 06:00:00,6031,L53210,L,300.6,310.7,1397,53.7,80,0,No Failure,Night,0.8492551414991302,0.9189733646363768,0,3,67.94041131993042,10.099999999999966,4.351130319026566
2025-09-09 07:00:00,6032,L53211,L,300.6,310.7,1455,40.6,82,0,No Failure,Night,0.742426919647658,0.8815277655432315,0,2,60.87900741110795,10.099999999999966,4.8099727189448
2025-09-09 08:00:00,6033,L53212,L,300.7,310.8,1754,27.7,84,0,No Failure,Morning,0.9155655851863468,0.9798123822682665,0,2,76.90750915565313,10.100000000000023,0.5591970111690179
2025-09-09 09:00:00,6034,L53213,L,300.6,310.9,1471,37.9,86,0,No Failure,Morning,0.6934761795301454,0.912672820915938,0,3,59.6389514395925,10.299999999999955,3.309700087285948
2025-09-09 10:00:00,6035,M20894,M,300.6,310.8,1389,48.1,88,0,No Failure,Morning,0.8556807317559839,0.9625468657569579,0,2,75.29990439452658,10.199999999999989,1.8014957570903243
2025-09-09 11:00:00,6036,M20895,M,300.6,310.9,1702,30.3,91,0,No Failure,Morning,0.694273013830354,0.9322049608332389,0,1,63.178844258562215,10.299999999999955,2.0541896867528617
2025-09-09 12:00:00,6037,M20896,M,300.6,311.0,1401,54.6,94,0,No Failure,Morning,0.8854641132448615,0.907280762835175,0,5,83.23362664501698,10.399999999999977,5.062470349199445
2025-09-09 13:00:00,6038,L53217,L,300.7,311.1,1426,46.2,97,0,No Failure,Morning,0.9494712138242996,0.9714814622557854,0,3,92.09870774095705,10.400000000000034,1.3175564437827167
2025-09-09 14:00:00,6039,L53218,L,300.7,311.0,1496,38.3,99,0,No Failure,Morning,0.650720719650704,0.937670489746692,0,3,64.4213512454197,10.300000000000011,2.387220242701697
2025-09-09 15:00:00,6040,L53219,L,300.6,310.9,1433,42.6,101,0,No Failure,Morning,0.9466382754382014,0.9085843153640547,0,1,95.61046581925835,10.299999999999955,3.8943081654912697
2025-09-09 16:00:00,6041,M20900,M,300.7,311.1,1438,46.6,103,0,No Failure,Evening,0.8374301017657192,0.866439680550269,0,1,86.25530048186907,10.400000000000034,6.223910886357466
2025-09-09 17:00:00,6042,M20901,M,300.7,311.0,1418,49.3,106,0,No Failure,Evening,0.6508441963468096,0.9843167970650062,0,1,68.98948481276182,10.300000000000011,0.7731819046951949
2025-09-09 18:00:00,6043,M20902,M,300.8,311.0,1580,36.6,109,0,No Failure,Evening,0.7710167421438848,0.85532043780125,0,1,84.04082489368345,10.199999999999989,5.29527197647425
2025-09-09 19:00:00,6044,M20903,M,300.7,310.9,1468,41.8,112,0,No Failure,Evening,0.6643441173940391,0.9794781022552084,0,4,74.40654114813238,10.199999999999989,0.85781532573229
2025-09-09 20:00:00,6045,M20904,M,300.8,310.9,1522,41.7,115,0,No Failure,Evening,0.8801391555466278,0.9039942287324733,0,3,101.2160028878622,10.099999999999966,4.003440661855866
2025-09-09 21:00:00,6046,L53225,L,300.8,310.9,1311,55.8,118,0,No Failure,Evening,0.9035472537671798,0.9459008145252109,0,2,106.61857594452722,10.099999999999966,3.018734549493231
2025-09-09 22:00:00,6047,L53226,L,300.9,311.0,1316,56.5,120,0,No Failure,Evening,0.6423186081091196,0.9883299585753528,1,3,77.07823297309434,10.100000000000023,0.6593573404925683
2025-09-09 23:00:00,6048,H35461,H,300.9,311.0,1853,23.6,122,0,No Failure,Evening,0.8024559410778578,0.8727559923255848,1,3,97.89962481149865,10.100000000000023,3.0029585811161996
2025-09-10 00:00:00,6049,M20908,M,300.9,311.0,1556,38.8,127,0,No Failure,Night,0.9258500224103668,0.9350425713458215,1,3,117.58295284611658,10.100000000000023,2.5203482317821266
2025-09-10 01:00:00,6050,M20909,M,300.9,311.0,1567,34.3,130,0,No Failure,Night,0.9744652166203986,0.9646649293555288,1,1,126.68047816065183,10.100000000000023,1.211992923105361
2025-09-10 02:00:00,6051,M20910,M,300.9,311.1,1546,37.7,133,0,No Failure,Night,0.805407146696708,0.9636375749078586,1,1,107.11915051066217,10.200000000000045,1.3708634259737302
2025-09-10 03:00:00,6052,L53231,L,300.9,311.0,1382,51.2,136,0,No Failure,Night,0.9801116894445628,0.9288447871899256,1,4,133.29518976446056,10.100000000000023,3.6431468958758106
2025-09-10 04:00:00,6053,L53232,L,300.9,311.0,2003,20.2,138,0,No Failure,Night,0.814275588182412,0.9437109189859687,1,3,112.37003116917285,10.100000000000023,1.1370394364834322
2025-09-10 05:00:00,6054,L53233,L,300.8,310.9,1748,29.9,140,0,No Failure,Night,0.7576761978399632,0.9636290491199266,1,5,106.07466769759485,10.099999999999966,1.0874914313141935
2025-09-10 06:00:00,6055,H35468,H,300.7,310.8,1518,40.1,142,0,No Failure,Night,0.9392812514211581,0.9761541456636118,1,4,133.37793770180446,10.100000000000023,0.9562187588891666
2025-09-10 07:00:00,6056,L53235,L,300.7,310.8,1475,42.0,147,0,No Failure,Night,0.7971930841832356,0.9642719645313795,1,1,117.18738337493564,10.100000000000023,1.5005774896820596
2025-09-10 08:00:00,6057,L53236,L,300.8,310.8,1634,29.2,149,0,No Failure,Morning,0.7887610042258092,0.9031007414771863,1,3,117.52538962964557,10.0,2.829458348866159
2025-09-10 09:00:00,6058,L53237,L,300.8,310.8,1689,32.9,151,0,No Failure,Morning,0.7961249957639314,0.99950896015866,1,1,120.21487436035363,10.0,0.016155210780086793
2025-09-10 10:00:00,6059,M20918,M,300.9,310.9,1636,35.3,153,0,No Failure,Morning,0.9387140007478981,0.9151754040578957,1,2,143.62324211442842,10.0,2.994308236756283
2025-09-10 11:00:00,6060,L53239,L,300.9,311.0,2235,15.8,156,0,No Failure,Morning,0.9327766166752208,0.85366970541384,1,1,145.51315220133444,10.100000000000023,2.312018654461328
2025-09-10 12:00:00,6061,L53240,L,301.0,311.1,1615,35.6,158,0,No Failure,Morning,0.7614079969760845,0.9043925427378193,1,1,120.30246352222136,10.100000000000023,3.403625478533632
2025-09-10 13:00:00,6062,H35475,H,301.1,311.1,1618,29.5,160,0,No Failure,Morning,0.73331994394821,0.8691674431860764,1,4,117.3311910317136,10.0,3.859560426010746
2025-09-10 14:00:00,6063,M20922,M,301.1,311.2,1407,53.0,165,0,No Failure,Morning,0.7967712096156517,0.8682163923592562,1,2,131.46724958658254,10.099999999999966,6.984531204959422
2025-09-10 15:00:00,6064,L53243,L,301.1,311.1,1450,43.3,168,0,No Failure,Morning,0.8291090038948437,0.8922302560160341,1,5,139.29031265433375,10.0,4.666429914505723
2025-09-10 16:00:00,6065,L53244,L,301.1,311.1,1889,23.8,170,0,No Failure,Evening,0.6953348842511988,0.8580063241265891,1,5,118.2069303227038,10.0,3.3794494857871804
2025-09-10 17:00:00,6066,L53245,L,301.0,310.9,1568,38.2,172,0,No Failure,Evening,0.9175820338862363,0.9532768282614345,1,5,157.82410982843263,9.899999999999977,1.7848251604132042
2025-09-10 18:00:00,6067,L53246,L,301.0,311.0,1804,25.8,174,0,No Failure,Evening,0.7945931062929692,0.8610983326302858,1,3,138.25920049497665,10.0,3.5836630181386266
2025-09-10 19:00:00,6068,L53247,L,301.0,311.0,1582,37.5,176,0,No Failure,Evening,0.7336182193679839,0.8804934333153934,1,5,129.11680660876516,10.0,4.4814962506727465
2025-09-10 20:00:00,6069,M20928,M,301.0,310.9,2047,17.9,178,0,No Failure,Evening,0.6427283971855963,0.8639349571741178,1,3,114.40565469903613,9.899999999999977,2.4355642665832904
2025-09-10 21:00:00,6070,L53249,L,300.9,310.9,1601,34.0,181,0,No Failure,Evening,0.6955380641614428,0.8594751596354546,1,1,125.89238961322116,10.0,4.777844572394542
2025-09-10 22:00:00,6071,L53250,L,300.9,310.9,1615,32.0,183,0,No Failure,Evening,0.9797124687023935,0.8901627498309312,1,5,179.287381772538,10.0,3.5147920054102
2025-09-10 23:00:00,6072,M20931,M,300.9,310.8,1452,43.6,185,0,No Failure,Evening,0.7220398747278106,0.9357848451490555,1,4,133.57737682464497,9.900000000000034,2.799780751501182
2025-09-11 00:00:00,6073,M20932,M,300.9,310.8,1695,30.2,188,0,No Failure,Night,0.6675437157468141,0.9947028334670263,1,2,125.49821856040106,9.900000000000034,0.15997442929580696
2025-09-11 01:00:00,6074,M20933,M,300.9,310.8,1790,26.2,191,0,No Failure,Night,0.7842691166619973,0.981333498152441,1,2,149.79540128244147,9.900000000000034,0.48906234840604645
2025-09-11 02:00:00,6075,M20934,M,301.0,310.8,1533,39.3,194,0,No Failure,Night,0.7228350973440995,0.9813900888167987,1,1,140.2300088847553,9.800000000000011,0.7313695094998119
2025-09-11 03:00:00,6076,L53255,L,301.0,310.9,1813,28.5,197,0,No Failure,Night,0.6140637001084777,0.8764100554056486,1,2,120.9705489213701,9.899999999999977,3.5223134209390135
2025-09-11 04:00:00,6077,L53256,L,301.0,310.9,1492,36.7,199,0,No Failure,Night,0.7292580869117669,0.889736079024673,1,2,145.1223592954416,9.899999999999977,4.046685899794501
2025-09-11 05:00:00,6078,L53257,L,300.9,310.7,1479,43.3,201,0,No Failure,Night,0.8176434495757874,0.8614589975192959,1,1,164.34633336473325,9.800000000000011,5.998825407414488
2025-09-11 06:00:00,6079,L53258,L,300.8,310.7,1339,59.1,203,1,Overstrain Failure,Night,0.8206849488079868,0.9667702509872778,1,1,166.59904460802133,9.899999999999977,1.9638781666518845
2025-09-11 07:00:00,6080,M20939,M,300.8,310.7,1371,44.7,205,0,No Failure,Night,0.7426235684707555,0.8604724452228343,1,1,152.23783153650487,9.899999999999977,6.236881698539308
2025-09-11 08:00:00,6081,L53260,L,300.9,310.7,1468,36.2,208,0,No Failure,Morning,0.7789211025010403,0.933504350623128,1,4,162.01558932021638,9.800000000000011,2.4071425074427673
2025-09-11 09:00:00,6082,L53261,L,300.9,310.7,1517,41.7,210,0,No Failure,Morning,0.9862071672939066,0.8871813358485926,1,1,207.10350513172037,9.800000000000011,4.7045382951136885
2025-09-11 10:00:00,6083,L53262,L,300.9,310.7,1352,46.4,212,0,No Failure,Morning,0.7509393908921247,0.8865168451043117,1,1,159.19915086913045,9.800000000000011,5.265618387159936
2025-09-11 11:00:00,6084,L53263,L,300.9,310.7,1389,50.0,214,0,No Failure,Morning,0.7032907253039932,0.9986087582871408,1,1,150.50421521505453,9.800000000000011,0.06956208564296018
2025-09-11 12:00:00,6085,M20944,M,300.8,310.6,1505,36.2,0,0,No Failure,Morning,0.6973868176267041,0.9635169710467806,0,5,0.0,9.800000000000011,1.3206856481065432
2025-09-11 13:00:00,6086,L53265,L,300.9,310.6,1538,36.7,3,0,No Failure,Morning,0.7831058450816537,0.9755409037436575,0,5,2.3493175352449613,9.700000000000045,0.8976488326077684
2025-09-11 14:00:00,6087,L53266,L,300.9,310.8,1482,37.0,5,0,No Failure,Morning,0.9038080594867777,0.9357974028016018,0,4,4.519040297433889,9.900000000000034,2.375496096340732
2025-09-11 15:00:00,6088,M20947,M,300.9,310.8,1599,33.0,7,0,No Failure,Morning,0.6823952736753893,0.9806521431090623,0,4,4.776766915727725,9.900000000000034,0.6384792774009426
2025-09-11 16:00:00,6089,L53268,L,300.9,310.8,1476,39.0,10,0,No Failure,Evening,0.8837184508563072,0.9468235808749529,0,2,8.837184508563071,9.900000000000034,2.0738803458768373
2025-09-11 17:00:00,6090,L53269,L,300.9,310.7,1509,37.5,12,0,No Failure,Evening,0.6084599293397664,0.9919260557194518,0,5,7.301519152077198,9.800000000000011,0.3027729105205573
2025-09-11 18:00:00,6091,L53270,L,300.9,310.8,1708,29.1,14,0,No Failure,Evening,0.7675731911935784,0.8922007879068455,0,4,10.746024676710096,9.900000000000034,3.136957071910795
2025-09-11 19:00:00,6092,L53271,L,300.9,310.7,1412,57.5,16,0,Random Failures,Evening,0.9103460260811147,0.9392979318674343,0,4,14.565536417297835,9.800000000000011,3.4903689176225297
2025-09-11 20:00:00,6093,L53272,L,300.9,310.7,1658,28.5,18,0,No Failure,Evening,0.7354931823097726,0.9535197021905338,0,2,13.238877281575906,9.800000000000011,1.3246884875697857
2025-09-11 21:00:00,6094,L53273,L,301.0,310.8,1375,57.2,20,0,No Failure,Evening,0.8254948405781598,0.908940595754171,0,1,16.509896811563195,9.800000000000011,5.208597922861421
2025-09-11 22:00:00,6095,M20954,M,300.9,310.8,1402,48.1,22,0,No Failure,Evening,0.6819916931303643,0.981956197360608,0,3,15.003817248868016,9.900000000000034,0.8679069069547544
2025-09-11 23:00:00,6096,M20955,M,300.9,310.7,1452,47.3,25,0,No Failure,Evening,0.8967981564504689,0.9969704744656231,0,2,22.41995391126172,9.800000000000011,0.14329655777602515
2025-09-12 00:00:00,6097,M20956,M,300.8,310.7,1483,40.8,28,0,No Failure,Night,0.6209116413075039,0.9240654237058992,0,3,17.38552595661011,9.899999999999977,3.0981307127993136
2025-09-12 01:00:00,6098,H35511,H,300.9,310.8,1477,38.4,31,0,No Failure,Night,0.9410170579502002,0.9085960982206509,0,2,29.171528796456204,9.900000000000034,3.509909828327005
2025-09-12 02:00:00,6099,M20958,M,300.8,310.7,1924,22.4,36,0,No Failure,Night,0.6792785545686673,0.9207906892834687,0,2,24.454027964472022,9.899999999999977,1.7742885600503
2025-09-12 03:00:00,6100,H35513,H,300.9,310.7,1609,28.7,39,0,No Failure,Night,0.9497592126833323,0.9779105118597897,0,1,37.04060929464996,9.800000000000011,0.6339683096240349
2025-09-12 04:00:00,6101,M20960,M,300.8,310.7,1886,21.1,44,0,No Failure,Night,0.7410116965202069,0.9468202638277251,0,4,32.60451464688911,9.899999999999977,1.1220924332350004
2025-09-12 05:00:00,6102,L53281,L,300.7,310.6,1616,29.6,47,0,No Failure,Night,0.8890734297897946,0.8567158558777143,0,5,41.78645120012035,9.900000000000034,4.241210666019658
2025-09-12 06:00:00,6103,L53282,L,300.7,310.7,1442,43.2,49,0,No Failure,Night,0.7276901191144753,0.9313254865668572,0,2,35.65681583660929,10.0,2.966738980311769
2025-09-12 07:00:00,6104,L53283,L,300.8,310.8,1407,45.1,51,0,No Failure,Night,0.962364668493859,0.8525950184111455,0,1,49.08059809318681,10.0,6.6479646696573385
2025-09-12 08:00:00,6105,M20964,M,300.8,310.8,1461,41.3,53,0,No Failure,Morning,0.6506548502073497,0.9667803056505108,0,3,34.484707060989535,10.0,1.3719733766339055
2025-09-12 09:00:00,6106,M20965,M,300.8,310.9,1522,46.2,56,0,No Failure,Morning,0.6714079157090395,0.8992468410313695,0,4,37.59884327970621,10.099999999999966,4.654795944350727
2025-09-12 10:00:00,6107,L53286,L,300.9,311.0,1432,48.1,59,0,No Failure,Morning,0.7972120500635209,0.9208011223175994,0,2,47.03551095374773,10.100000000000023,3.8094660165234706
2025-09-12 11:00:00,6108,L53287,L,300.9,311.0,1438,49.0,61,0,No Failure,Morning,0.6327753756152584,0.9698017158861448,0,3,38.599297912530766,10.100000000000023,1.479715921578903
2025-09-12 12:00:00,6109,M20968,M,300.8,310.9,1678,28.1,63,0,No Failure,Morning,0.6783920738807048,0.8569673225928642,0,2,42.738700654484404,10.099999999999966,4.0192182351405155
2025-09-12 13:00:00,6110,M20969,M,300.8,310.9,1514,38.7,66,0,No Failure,Morning,0.9775065528848057,0.8737812303387416,0,5,64.51543249039717,10.099999999999966,4.884666385890702
2025-09-12 14:00:00,6111,L53290,L,300.7,310.8,1534,41.3,69,0,No Failure,Morning,0.9905958644591548,0.9096940564667673,0,5,68.35111464768168,10.100000000000023,3.729635467922512
2025-09-12 15:00:00,6112,M20971,M,300.7,310.8,1486,41.2,71,0,No Failure,Morning,0.7505037317321688,0.884488774531834,0,4,53.28576495298398,10.100000000000023,4.7590624892884374
2025-09-12 16:00:00,6113,L53292,L,300.7,310.8,1925,22.0,74,0,No Failure,Evening,0.9693144084055743,0.9006852138662594,0,3,71.7292662220125,10.100000000000023,2.1849252949422926
2025-09-12 17:00:00,6114,M20973,M,300.7,310.8,1724,30.0,76,0,No Failure,Evening,0.8179298702693727,0.9997262106838698,0,5,62.16267014047232,10.100000000000023,0.008213679483906056
2025-09-12 18:00:00,6115,M20974,M,300.8,310.8,1549,35.5,79,0,No Failure,Evening,0.7078969863495068,0.9738121656360716,0,1,55.923861921611035,10.0,0.9296681199194565
2025-09-12 19:00:00,6116,L53295,L,300.8,310.9,1457,47.7,82,0,No Failure,Evening,0.8809594884322394,0.9825852722440163,0,4,72.23867805144363,10.099999999999966,0.8306825139604244
2025-09-12 20:00:00,6117,L53296,L,300.8,310.9,1453,43.9,84,0,No Failure,Evening,0.8635607226299429,0.9905581950348663,0,2,72.5391007009152,10.099999999999966,0.4144952379693691
2025-09-12 21:00:00,6118,L53297,L,300.8,311.0,1578,44.4,86,0,No Failure,Evening,0.9956501276434934,0.9011403820471293,0,3,85.62591097734042,10.199999999999989,4.3893670371074585
2025-09-12 22:00:00,6119,M20978,M,300.9,311.1,1325,61.4,88,0,No Failure,Evening,0.7060189149637133,0.8945615436694709,0,3,62.12966451680677,10.200000000000045,6.473921218694485
2025-09-12 23:00:00,6120,L53299,L,300.9,311.1,1471,39.3,91,0,No Failure,Evening,0.8688238010646941,0.8851093738858112,0,1,79.06296589688716,10.200000000000045,4.515201606287619
2025-09-13 00:00:00,6121,M20980,M,300.9,311.2,1472,40.0,93,0,No Failure,Night,0.6208095020117788,0.9745175366962184,0,5,57.735283687095425,10.300000000000011,1.0192985321512626
2025-09-13 01:00:00,6122,L53301,L,300.9,311.1,1457,37.4,96,0,No Failure,Night,0.6454584154786878,0.9519327793427778,0,3,61.964007885954025,10.200000000000045,1.7977140525801119
